a,b,c,d,e,f,g,h,i,j,k
1.451530,1.634355,0.474413,0.855450,1.065151,0.654866,0.611827,0.900911,0.000000,0.000000,0.000000
-1.387141,-1.629367,0.474413,-1.427930,-2.330415,-1.635656,-0.459109,-2.696455,0.000000,0.000000,2.000000
1.839097,1.372384,0.631173,1.483994,1.065151,0.654866,1.147295,1.380559,0.000000,1.000000,0.000000
0.288827,0.313584,0.474413,-0.308337,0.216259,-0.490395,-0.459109,0.181438,0.000000,1.000000,0.000000
0.718294,1.274145,0.160893,-1.550692,-1.481523,-0.490395,-1.173066,-1.497333,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.160893,-2.557344,0.216259,-1.635656,-2.957959,-0.298211,0.000000,1.000000,1.000000
-0.046367,-0.614230,-0.936427,-2.945273,-2.330415,-0.490395,-3.314937,-0.538035,0.000000,0.000000,2.000000
2.132392,2.813224,0.317653,0.963481,-0.632632,0.654866,0.968805,0.421262,0.000000,1.000000,0.000000
-1.010048,-0.002964,-0.936427,-0.401637,-0.632632,-0.490395,-0.459109,-0.058387,0.000000,1.000000,0.000000
-1.879457,-1.935000,-1.093187,-3.343023,-1.481523,0.654866,-2.779469,-2.696455,1.000000,0.000000,2.000000
0.540222,0.455485,0.631173,-0.440921,1.065151,-0.490395,-0.280620,-0.538035,0.000000,1.000000,0.000000
-0.549157,-0.603314,0.474413,-0.823939,-0.632632,-0.490395,-1.083821,0.181438,0.000000,0.000000,0.000000
1.629601,1.710763,-1.563468,-0.175754,0.216259,-0.490395,-0.637598,0.900911,0.000000,0.000000,0.000000
0.047907,-0.133950,0.317653,-0.902507,-0.632632,-0.490395,-0.726843,-0.777860,0.000000,1.000000,1.000000
-0.622481,-0.002964,-0.152627,-0.377084,-0.632632,-0.490395,-0.994577,1.140735,0.000000,0.000000,1.000000
-0.339661,-0.428667,0.474413,0.909466,1.065151,0.654866,0.790316,0.661086,0.000000,1.000000,0.000000
1.325832,1.721678,0.004133,-0.136470,-1.481523,0.654866,-0.816087,1.380559,0.000000,1.000000,0.000000
-1.334767,-1.618452,0.631173,-0.494936,-0.632632,-0.490395,-0.459109,-0.298211,0.000000,0.000000,0.000000
-0.465359,-0.646976,0.474413,1.258111,1.065151,0.654866,1.325784,0.421262,0.000000,0.000000,1.000000
0.016482,-0.548737,-0.622907,-0.789566,-1.481523,-0.490395,-0.816087,-0.298211,0.000000,1.000000,0.000000
-0.350136,0.029782,0.474413,0.855450,0.216259,0.654866,0.611827,0.900911,0.000000,0.000000,0.000000
0.205029,0.324500,-0.622907,0.118876,-1.481523,-0.490395,-0.280620,0.900911,0.000000,0.000000,0.000000
-1.533788,-2.109648,-2.190508,-0.971254,-0.632632,-0.490395,-1.262311,0.181438,0.000000,1.000000,0.000000
-0.392035,-0.930778,0.160893,0.605015,0.216259,-1.635656,1.325784,-1.257508,0.000000,1.000000,1.000000
0.236453,0.662879,0.631173,-0.656982,-0.632632,0.654866,-0.994577,0.421262,0.000000,0.000000,0.000000
0.330726,0.641048,-0.309387,0.094323,-0.632632,-0.490395,0.254848,-0.298211,0.000000,1.000000,0.000000
2.048593,2.103719,-0.152627,0.884913,-0.632632,-0.490395,1.325784,-0.538035,0.000000,1.000000,0.000000
0.351676,0.291753,0.631173,0.452790,0.216259,-1.635656,-0.102130,1.380559,0.000000,0.000000,0.000000
-0.496783,-0.898032,-1.720228,1.871923,0.216259,-1.635656,1.504273,1.620384,0.000000,1.000000,0.000000
0.299302,-0.232189,0.474413,-0.107007,-1.481523,0.654866,-0.102130,-0.058387,0.000000,1.000000,0.000000
0.435474,0.477316,0.631173,-0.337800,1.065151,-0.490395,-1.173066,1.620384,0.000000,1.000000,0.000000
2.048593,0.673794,-2.347268,0.320206,-0.632632,-1.635656,0.076359,0.661086,0.000000,1.000000,0.000000
-0.004468,-1.476551,-0.622907,-0.882865,0.216259,0.654866,-0.816087,-0.538035,1.000000,1.000000,0.000000
-1.188120,-1.662114,0.474413,1.140259,1.914042,-0.490395,1.861252,-1.017684,0.000000,1.000000,1.000000
-0.182539,-0.243104,-0.152627,-0.789566,-0.632632,-0.490395,-0.816087,-0.298211,0.000000,0.000000,0.000000
-0.538682,0.018867,-0.779667,1.081333,1.065151,0.654866,0.433337,1.860208,0.000000,1.000000,0.000000
-0.213964,-0.526906,0.317653,-1.310078,-0.632632,0.654866,-0.994577,-1.257508,0.000000,1.000000,0.000000
0.948739,1.023089,-0.152627,0.388953,-0.632632,-0.490395,0.611827,-0.298211,0.000000,1.000000,0.000000
0.760193,1.994565,0.474413,1.110796,-0.632632,0.654866,1.147295,0.421262,1.000000,0.000000,0.000000
0.288827,-0.526906,0.631173,0.482253,0.216259,-0.490395,0.611827,-0.058387,0.000000,0.000000,0.000000
-2.057528,-1.563875,0.317653,0.948750,1.065151,0.654866,0.611827,1.140735,0.000000,1.000000,0.000000
-0.371086,-0.679723,0.004133,0.241638,0.216259,-0.490395,0.433337,-0.298211,0.000000,1.000000,0.000000
0.163129,0.106190,0.317653,0.226907,-0.632632,-0.490395,0.076359,0.421262,0.000000,1.000000,0.000000
1.210609,1.023089,-0.152627,0.138518,-0.632632,-1.635656,-0.369864,1.140735,0.000000,0.000000,0.000000
-0.046367,-0.963524,0.474413,1.420157,0.216259,0.654866,1.861252,-0.298211,0.000000,1.000000,0.000000
-1.156696,-1.760353,0.631173,-1.565424,1.065151,-1.635656,-1.530045,-0.777860,0.000000,0.000000,2.000000
0.613546,-0.002964,-0.466147,1.218827,0.216259,0.654866,1.504273,-0.058387,0.000000,0.000000,0.000000
0.519273,0.269922,0.004133,1.429978,-0.632632,0.654866,0.968805,1.620384,0.000000,0.000000,0.000000
-2.769815,-2.753660,0.474413,0.374222,1.065151,-0.490395,0.254848,0.421262,0.000000,1.000000,2.000000
-1.313818,-0.002964,0.317653,-1.084195,0.216259,0.654866,-1.173066,-0.298211,0.000000,0.000000,0.000000
-2.099428,-0.002964,0.317653,-1.216779,-1.481523,-0.490395,-0.994577,-1.017684,0.000000,1.000000,0.000000
0.592596,0.575555,0.160893,0.280922,-0.632632,-0.490395,0.254848,0.181438,0.000000,1.000000,0.000000
1.304883,1.350553,0.160893,0.894734,1.065151,-0.490395,0.433337,1.380559,0.000000,0.000000,0.000000
-2.308924,-0.002964,0.474413,-0.440921,1.914042,1.800128,-0.280620,-0.538035,0.000000,1.000000,1.000000
-0.266338,-0.112119,0.474413,0.963481,0.216259,0.654866,0.968805,0.421262,0.000000,0.000000,0.000000
0.529747,0.259007,0.317653,-0.411458,-0.632632,1.800128,0.433337,-1.976982,0.000000,1.000000,0.000000
-0.255863,-0.614230,-0.152627,0.909466,-0.632632,-0.490395,0.790316,0.661086,0.000000,0.000000,1.000000
-0.790078,-1.683945,0.631173,0.722867,1.065151,1.800128,0.790316,0.181438,0.000000,0.000000,0.000000
0.299302,-0.112119,-0.622907,0.521537,0.216259,0.654866,0.433337,0.421262,0.000000,1.000000,0.000000
-0.517733,-0.428667,-1.249947,0.212175,-0.632632,0.654866,-0.280620,1.140735,0.000000,0.000000,0.000000
-0.151115,0.586471,0.160893,1.886654,1.914042,0.654866,1.861252,0.900911,0.000000,0.000000,1.000000
-0.727229,-0.505075,-0.622907,0.870182,0.216259,0.654866,0.968805,0.181438,0.000000,0.000000,0.000000
-1.209070,-1.258242,0.631173,1.513457,1.914042,0.654866,1.861252,-0.058387,0.000000,0.000000,0.000000
-0.873876,-0.439582,0.317653,0.776882,0.216259,-0.490395,0.968805,-0.058387,0.000000,0.000000,0.000000
0.257403,-0.625145,0.474413,0.909466,0.216259,-0.490395,0.790316,0.661086,0.000000,1.000000,0.000000
-0.769128,-0.581483,0.317653,0.133607,0.216259,-1.635656,0.076359,0.181438,0.000000,1.000000,0.000000
1.304883,0.651963,0.474413,0.575552,0.216259,-0.490395,0.611827,0.181438,0.000000,1.000000,0.000000
0.026957,0.106190,0.631173,1.538009,1.065151,-1.635656,1.325784,1.140735,0.000000,1.000000,1.000000
0.980164,1.426961,0.474413,-0.043170,-1.481523,-1.635656,-0.816087,1.620384,0.000000,1.000000,0.000000
0.435474,-0.002964,-0.152627,1.258111,0.216259,0.654866,1.325784,0.421262,0.000000,0.000000,0.000000
-1.470940,-1.443805,-1.249947,-0.573504,-1.481523,-0.490395,-0.102130,-1.257508,0.000000,0.000000,0.000000
-1.502364,0.138937,0.160893,1.150080,1.065151,0.654866,0.968805,0.900911,0.000000,0.000000,0.000000
1.063962,0.564640,-0.152627,-0.313248,0.216259,0.654866,-0.012886,-0.777860,0.000000,1.000000,0.000000
1.807673,1.732594,0.787933,-0.215038,-0.632632,-0.490395,-0.459109,0.421262,0.000000,1.000000,0.000000
-0.193014,0.226261,-2.974308,0.830898,-0.632632,-0.490395,1.147295,-0.298211,0.000000,1.000000,0.000000
1.336307,-0.930778,0.474413,-2.139952,0.216259,0.654866,-1.887023,-1.497333,1.000000,1.000000,0.000000
1.315357,-0.002964,0.160893,2.407167,1.914042,1.800128,2.039741,1.860208,0.000000,1.000000,0.000000
-3.251656,-0.002964,0.474413,-0.052991,-0.632632,0.654866,0.076359,-0.298211,0.000000,0.000000,0.000000
-3.031685,-3.135701,0.474413,-1.457393,1.914042,0.654866,-1.173066,-1.257508,0.000000,1.000000,2.000000
-0.004468,-0.002964,-0.936427,-0.131559,-0.632632,0.654866,0.433337,-1.257508,0.000000,1.000000,0.000000
1.619127,1.819917,-0.309387,1.660771,-0.632632,0.654866,2.039741,-0.058387,0.000000,0.000000,0.000000
0.205029,0.062529,0.317653,0.644299,0.216259,-0.490395,1.147295,-0.777860,0.000000,0.000000,0.000000
0.131705,-0.821624,-0.309387,-2.935452,-2.330415,1.800128,-2.511736,-2.216806,0.000000,1.000000,1.000000
0.236453,0.280838,0.631173,0.762151,1.914042,0.654866,0.611827,0.661086,0.000000,1.000000,0.000000
-0.308237,-0.581483,0.317653,0.040308,-0.632632,-0.490395,0.076359,-0.058387,0.000000,1.000000,0.000000
-1.030998,-0.625145,0.631173,0.094323,1.914042,0.654866,0.254848,-0.298211,0.000000,1.000000,0.000000
0.875416,-1.301904,0.474413,-1.089106,-1.481523,0.654866,-0.726843,-1.257508,0.000000,1.000000,0.000000
-0.004468,1.186821,-0.779667,-0.052991,0.216259,-0.490395,0.076359,-0.298211,1.000000,1.000000,0.000000
1.681975,2.016396,0.004133,0.776882,-0.632632,-0.490395,0.968805,-0.058387,0.000000,1.000000,0.000000
-0.475834,-0.341343,0.317653,1.164811,1.065151,0.654866,1.325784,0.181438,0.000000,1.000000,0.000000
-0.339661,-3.484995,0.317653,-0.401637,1.065151,-1.635656,-0.459109,-0.058387,0.000000,0.000000,2.000000
2.980851,3.206181,-1.876988,0.614836,0.216259,-0.490395,0.433337,0.661086,0.000000,1.000000,0.000000
0.959214,0.935765,0.317653,0.909466,1.065151,0.654866,0.790316,0.661086,0.000000,0.000000,0.000000
-0.486308,-0.548737,0.317653,1.444710,1.914042,-1.635656,1.325784,0.900911,0.000000,1.000000,0.000000
0.498323,0.389992,0.474413,-2.390387,-2.330415,-0.490395,-2.868714,-0.058387,0.000000,0.000000,2.000000
-1.230019,-1.454720,0.631173,0.575552,0.216259,-1.635656,0.611827,0.181438,0.000000,0.000000,0.000000
-1.093847,-1.181834,0.317653,-0.843581,-1.481523,0.654866,-0.994577,-0.058387,0.000000,1.000000,0.000000
0.142180,0.575555,-0.152627,-0.013707,-0.632632,-0.490395,-0.102130,0.181438,1.000000,1.000000,0.000000
-2.068003,-0.002964,0.631173,-0.804297,1.065151,0.654866,-1.173066,0.421262,0.000000,1.000000,0.000000
0.456424,0.182599,-2.817548,-2.257804,-2.330415,-0.490395,-1.351555,-2.936279,0.000000,1.000000,0.000000
0.802092,0.171683,0.631173,-0.215038,-1.481523,-0.490395,-0.459109,0.421262,0.000000,1.000000,0.000000
-0.632956,-0.526906,0.474413,0.079592,0.216259,0.654866,-0.102130,0.421262,0.000000,1.000000,0.000000
-0.695804,-1.400143,-0.936427,-0.254322,-0.632632,-0.490395,-0.280620,-0.058387,0.000000,0.000000,0.000000
0.864941,1.110413,0.474413,-0.013707,0.216259,-0.490395,-0.102130,0.181438,0.000000,1.000000,0.000000
0.603071,0.106190,0.004133,0.172891,1.065151,0.654866,-0.102130,0.661086,0.000000,0.000000,0.000000
1.084912,0.837526,0.631173,0.280922,-0.632632,-2.780917,0.254848,0.181438,0.000000,0.000000,0.000000
1.472479,0.826611,0.631173,1.886654,-0.632632,0.654866,1.861252,0.900911,0.000000,1.000000,0.000000
-0.161590,-0.002964,-2.033748,0.428237,-0.632632,0.654866,0.433337,0.181438,0.000000,1.000000,0.000000
-0.255863,-0.734300,0.631173,0.909466,1.065151,-0.490395,0.790316,0.661086,0.000000,0.000000,0.000000
0.194554,0.750203,0.474413,0.801435,0.216259,0.654866,0.433337,1.140735,0.000000,1.000000,0.000000
-0.748178,-0.843454,0.631173,0.560820,1.914042,0.654866,0.254848,0.900911,0.000000,0.000000,0.000000
-0.926250,-1.072679,0.160893,-1.094016,-0.632632,0.654866,-1.298008,-0.058387,0.000000,0.000000,0.000000
-0.936725,-0.810708,0.474413,-0.936881,-0.632632,-0.490395,-0.994577,-0.298211,0.000000,0.000000,1.000000
0.236453,0.673794,0.317653,1.498725,0.216259,0.654866,1.504273,0.661086,0.000000,1.000000,0.000000
0.885891,0.913934,0.160893,1.390694,0.216259,0.654866,1.147295,1.140735,0.000000,0.000000,0.000000
0.781143,0.553724,0.474413,0.521537,-0.632632,-0.490395,0.433337,0.421262,0.000000,1.000000,0.000000
-0.947200,-0.002964,-0.936427,-0.052991,-0.632632,-1.635656,0.076359,-0.298211,1.000000,1.000000,0.000000
0.393575,-0.002964,0.787933,0.521537,-0.632632,0.654866,0.433337,0.421262,0.000000,0.000000,0.000000
-0.591056,-1.269157,0.631173,-1.108748,-1.481523,0.654866,-0.637598,-1.497333,0.000000,1.000000,0.000000
-2.895512,-0.002964,-1.406708,-2.527881,0.216259,0.654866,-2.244002,-1.737157,0.000000,0.000000,2.000000
-0.643430,-0.123034,0.474413,0.349669,-0.632632,1.800128,0.790316,-0.777860,0.000000,0.000000,0.000000
0.267877,0.215345,-0.622907,0.158160,0.216259,-0.490395,-0.459109,1.380559,0.000000,1.000000,0.000000
0.477373,0.935765,0.631173,0.506805,-0.632632,0.654866,0.076359,1.140735,0.000000,0.000000,0.000000
-1.690910,-1.978662,0.474413,-0.499846,-0.632632,-1.635656,-0.012886,-1.257508,0.000000,1.000000,0.000000
0.739243,0.597386,0.474413,0.040308,1.065151,-0.490395,0.076359,-0.058387,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.160893,1.459441,1.065151,-0.490395,1.682762,0.181438,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,0.963481,1.914042,0.654866,0.968805,0.421262,0.000000,0.000000,0.000000
0.121230,-1.465636,0.317653,-1.958263,0.216259,-0.490395,-2.119059,-0.538035,0.000000,0.000000,0.000000
-1.617587,-1.094510,-0.466147,-0.200306,1.914042,-0.490395,-0.102130,-0.298211,0.000000,1.000000,0.000000
0.016482,-0.843454,0.160893,-0.509667,-0.632632,-1.635656,-0.816087,0.421262,0.000000,1.000000,1.000000
-0.978624,-1.290988,-0.936427,-0.863223,1.914042,0.654866,-0.905332,-0.298211,0.000000,0.000000,0.000000
-0.392035,0.084360,0.631173,2.220568,1.914042,-0.490395,2.039741,1.380559,0.000000,0.000000,0.000000
-0.109216,-0.155781,-0.779667,0.148339,-0.632632,-0.490395,0.433337,-0.538035,1.000000,1.000000,1.000000
2.163816,3.129773,-0.309387,1.513457,1.914042,0.654866,1.861252,-0.058387,0.000000,1.000000,0.000000
-1.072897,-0.548737,0.631173,0.320206,-0.632632,1.800128,0.076359,0.661086,0.000000,1.000000,0.000000
1.849572,0.804780,0.474413,0.521537,-0.632632,0.654866,0.433337,0.421262,0.000000,1.000000,0.000000
0.236453,-0.319512,-0.779667,0.133607,-0.632632,-2.780917,0.076359,0.181438,0.000000,0.000000,0.000000
-0.119690,0.990343,-0.152627,-1.364094,1.065151,0.654866,-1.173066,-1.017684,0.000000,1.000000,0.000000
1.399156,1.132244,-0.466147,-0.666803,-1.481523,-0.490395,-0.102130,-1.497333,0.000000,1.000000,0.000000
-1.282393,-1.236411,0.631173,0.388953,-0.632632,0.654866,0.611827,-0.298211,0.000000,0.000000,0.000000
-1.523314,-1.160003,0.631173,1.002765,0.216259,0.654866,0.790316,0.900911,0.000000,1.000000,0.000000
2.100967,2.245620,0.631173,1.444710,0.216259,1.800128,1.325784,0.900911,0.000000,1.000000,0.000000
-0.255863,-0.243104,0.631173,-0.544041,-0.632632,-0.490395,-1.083821,0.900911,0.000000,0.000000,0.000000
0.089806,-0.221273,0.787933,1.375963,1.914042,-0.490395,0.790316,1.860208,0.000000,1.000000,0.000000
-1.250969,-0.002964,0.631173,-2.788137,-2.330415,0.654866,-2.333246,-2.216806,0.000000,1.000000,2.000000
0.477373,0.302669,-0.309387,-1.094016,1.065151,-0.490395,-0.280620,-2.216806,0.000000,1.000000,0.000000
0.665920,0.826611,0.631173,0.212175,-0.632632,-0.490395,-0.280620,1.140735,0.000000,0.000000,0.000000
0.917315,0.935765,-0.152627,0.801435,0.216259,-0.490395,0.433337,1.140735,0.000000,1.000000,0.000000
-1.607112,-1.640283,0.317653,-1.589976,-0.632632,0.654866,-0.994577,-1.976982,0.000000,1.000000,0.000000
-0.790078,-0.723384,0.474413,-1.634171,-0.632632,0.654866,-2.065512,0.181438,0.000000,0.000000,1.000000
-0.255863,0.237176,-1.406708,0.614836,0.216259,-1.635656,0.433337,0.661086,0.000000,0.000000,0.000000
-1.607112,-2.186056,-1.563468,0.202354,0.216259,-0.490395,0.611827,-0.777860,0.000000,1.000000,0.000000
-1.030998,-1.127256,0.317653,0.428237,1.914042,-0.490395,0.433337,0.181438,0.000000,0.000000,0.000000
-1.397616,-0.745215,0.317653,0.629567,-0.632632,0.654866,0.790316,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.317653,-0.239590,-0.632632,-0.490395,0.076359,-0.777860,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.474413,-0.052991,-0.632632,0.654866,0.076359,-0.298211,0.000000,1.000000,0.000000
0.068856,0.400908,0.160893,1.150080,0.216259,1.800128,0.968805,0.900911,0.000000,1.000000,0.000000
1.933371,1.656186,0.631173,0.668851,-0.632632,0.654866,0.611827,0.421262,0.000000,1.000000,0.000000
0.477373,0.182599,0.317653,-0.922149,-0.632632,-0.490395,-0.637598,-1.017684,0.000000,1.000000,0.000000
2.488535,2.278367,-0.622907,0.708135,-2.330415,-0.490395,0.433337,0.900911,0.000000,0.000000,0.000000
1.168710,0.641048,-0.622907,1.380873,1.065151,0.654866,2.039741,-0.777860,0.000000,0.000000,0.000000
-1.544263,-2.044155,-1.093187,-0.386905,-0.632632,-2.780917,-0.102130,-0.777860,0.000000,1.000000,0.000000
0.561172,-0.090288,0.160893,1.032228,1.914042,-1.635656,1.504273,-0.538035,0.000000,0.000000,0.000000
1.262983,1.241398,0.631173,0.104144,-1.481523,-1.635656,-0.637598,1.620384,0.000000,0.000000,0.000000
-0.727229,-0.002964,0.631173,1.351410,1.914042,1.800128,1.325784,0.661086,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,0.192533,0.216259,0.654866,-0.191375,0.900911,0.000000,0.000000,0.000000
-0.004468,-0.002964,-1.093187,2.127268,1.914042,0.654866,2.039741,1.140735,0.000000,1.000000,0.000000
-0.873876,-0.636061,0.631173,2.166552,1.914042,-0.490395,1.861252,1.620384,0.000000,1.000000,0.000000
0.571647,0.608302,0.631173,-0.082454,-0.632632,0.654866,-0.637598,1.140735,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.004133,2.127268,1.914042,-0.490395,2.039741,1.140735,0.000000,0.000000,0.000000
0.927790,0.684710,0.631173,2.313867,1.065151,0.654866,2.039741,1.620384,0.000000,1.000000,0.000000
1.032538,1.492454,0.474413,-0.347621,-0.632632,-0.490395,-0.280620,-0.298211,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,0.040308,1.065151,0.654866,0.076359,-0.058387,0.000000,1.000000,0.000000
0.121230,-0.395921,0.317653,-1.403378,-0.632632,1.800128,-0.994577,-1.497333,1.000000,0.000000,0.000000
0.540222,0.553724,0.317653,-0.426189,1.065151,0.654866,0.076359,-1.257508,0.000000,1.000000,0.000000
0.508798,-0.002964,0.160893,0.148339,-0.632632,0.654866,0.433337,-0.538035,0.000000,0.000000,1.000000
2.184766,2.322029,0.631173,1.405426,-0.632632,0.654866,1.504273,0.421262,0.000000,0.000000,0.000000
0.278352,1.121328,0.474413,0.963481,1.065151,-0.490395,0.968805,0.421262,0.000000,1.000000,0.000000
-1.649011,-2.065986,0.631173,0.055039,1.065151,-0.490395,0.433337,-0.777860,0.000000,1.000000,1.000000
1.702925,1.066751,0.787933,0.816166,0.216259,0.654866,0.790316,0.421262,0.000000,0.000000,0.000000
-0.224438,-0.286766,0.631173,0.428237,-0.632632,-0.490395,0.433337,0.181438,0.000000,1.000000,1.000000
-0.004468,-0.232189,0.631173,-0.288695,-0.632632,-2.780917,-0.548354,0.421262,0.000000,0.000000,0.000000
-0.444409,-0.712469,0.631173,-0.121738,-0.632632,0.654866,-0.459109,0.661086,0.000000,1.000000,0.000000
1.210609,0.870273,0.160893,1.538009,1.065151,0.654866,1.325784,1.140735,0.000000,1.000000,0.000000
1.430580,1.230483,0.317653,2.220568,1.065151,-0.490395,2.039741,1.380559,0.000000,1.000000,0.000000
1.650551,1.547031,0.317653,-0.052991,-0.632632,0.654866,0.076359,-0.298211,0.000000,1.000000,0.000000
-0.098741,-0.002964,0.631173,1.336679,1.914042,-0.490395,0.968805,1.380559,0.000000,1.000000,0.000000
0.561172,0.084360,-0.466147,0.762151,-0.632632,-0.490395,0.611827,0.661086,0.000000,1.000000,0.000000
-1.093847,-1.629367,0.631173,0.094323,-0.632632,1.800128,0.254848,-0.298211,0.000000,1.000000,0.000000
-0.549157,-1.465636,0.474413,-0.504757,-1.481523,-1.635656,0.433337,-2.216806,0.000000,0.000000,0.000000
-0.056842,0.433654,0.474413,0.948750,0.216259,0.654866,0.611827,1.140735,0.000000,0.000000,0.000000
-0.674855,-1.487467,-0.152627,-3.814431,-2.330415,-0.490395,-3.011506,-3.415928,0.000000,1.000000,2.000000
-0.161590,-0.144865,0.631173,1.817907,1.065151,0.654866,1.325784,1.860208,0.000000,1.000000,0.000000
0.739243,-0.908947,0.474413,-0.715908,-0.632632,-0.490395,-0.726843,-0.298211,1.000000,1.000000,1.000000
-0.842452,-0.690638,-1.406708,0.359490,0.216259,-0.490395,-0.102130,1.140735,0.000000,0.000000,0.000000
-2.350823,-0.002964,-2.660788,-1.977906,1.065151,-1.635656,-1.351555,-2.216806,1.000000,1.000000,2.000000
0.225978,-0.024795,0.160893,2.166552,1.914042,-0.490395,1.861252,1.620384,0.000000,0.000000,0.000000
0.990639,1.383299,-0.779667,0.226907,-0.632632,-0.490395,0.076359,0.421262,0.000000,1.000000,0.000000
0.131705,0.095275,0.631173,0.320206,-0.632632,-0.490395,0.076359,0.661086,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.317653,0.040308,-0.632632,-0.490395,0.076359,-0.058387,0.000000,0.000000,0.000000
0.330726,0.379077,0.474413,1.002765,0.216259,-0.490395,0.790316,0.900911,0.000000,0.000000,0.000000
